#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
4	142654865	142659263	PGSPRETT00000011532	PGALLT00000101745	+	PgeneID:NA	ParentID:ENSMUST00000043359	LEVEL_3	PSSD	[[142654865, 142659263]]
6	120992885	120994090	PGSPRETT00000011536	PGALLT00000101110	-	PgeneID:NA	ParentID:ENSMUST00000062740	LEVEL_3	PSSD	[[120992885, 120994090]]
5	146548235	146553986	PGSPRETT00000011538	PGALLT00000006725	-	PgeneID:NA	ParentID:ENSMUST00000067479	LEVEL_3	DUP	[[146548235,  146548390],  [146548647,  146548742],  [146548813,  146548935],  [146553882, 146553986]]
12	62974843	62976805	PGSPRETT00000011539	PGALLT00000095340	+	PgeneID:NA	ParentID:ENSMUST00000089230	LEVEL_3	PSSD	[[62974843, 62976805]]
19	62842	63621	PGSPRETT00000011542	PGALLT00000087592	-	PgeneID:NA	ParentID:ENSMUST00000137376	LEVEL_3	PSSD	[[62842, 63621]]
9	33686793	33687806	PGSPRETT00000011543	PGALLT00000006726	+	PgeneID:NA	ParentID:ENSMUST00000196402	LEVEL_3	DUP	[[33686793,  33686893],  [33687760, 33687806]]
9	92149677	92150078	PGSPRETT00000011549	PGALLT00000006727	+	PgeneID:NA	ParentID:ENSMUST00000205002	LEVEL_3	PSSD	[[92149677, 92150078]]
1	151273350	151273958	PGSPRETT00000011550	PGALLT00000088370	+	PgeneID:NA	ParentID:ENSMUST00000102696	LEVEL_3	PSSD	[[151273350, 151273958]]
12	109352850	109353105	PGSPRETT00000011552	PGALLT00000101587	+	PgeneID:NA	ParentID:ENSMUST00000019859	LEVEL_3	PSSD	[[109352850, 109353105]]
X	3701983	3703228	PGSPRETT00000011554	PGALLT00000006729	-	PgeneID:NA	ParentID:ENSMUST00000114582	LEVEL_3	PSSD	[[3701983, 3703228]]
7	9622469	9623324	PGSPRETT00000011556	PGALLT00000006730	-	PgeneID:NA	ParentID:ENSMUST00000166743	LEVEL_3	PSSD	[[9622469, 9623324]]
9	78201394	78201774	PGSPRETT00000011557	PGALLT00000006731	+	PgeneID:NA	ParentID:ENSMUST00000071991	LEVEL_3	DUP	[[78201394,  78201510],  [78201592, 78201774]]
11	59250139	59250468	PGSPRETT00000011558	PGALLT00000006732	+	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[59250139, 59250468]]
7	58705260	58705766	PGSPRETT00000011559	PGALLT00000078976	-	PgeneID:NA	ParentID:ENSMUST00000161401	LEVEL_3	PSSD	[[58705260, 58705766]]
2	77387761	77388315	PGSPRETT00000011560	PGALLT00000089336	-	PgeneID:NA	ParentID:ENSMUST00000032998	LEVEL_3	PSSD	[[77387761, 77388315]]
13	47341843	47342786	PGSPRETT00000011561	PGALLT00000101046	-	PgeneID:NA	ParentID:ENSMUST00000102993	LEVEL_3	PSSD	[[47341843, 47342786]]
13	87132296	87133773	PGSPRETT00000011566	PGALLT00000088935	-	PgeneID:NA	ParentID:ENSMUST00000086479	LEVEL_3	PSSD	[[87132296, 87133773]]
11	47341520	47349839	PGSPRETT00000011567	PGALLT00000006735	-	PgeneID:NA	ParentID:ENSMUST00000101295	LEVEL_3	DUP	[[47341520,  47341936],  [47347388,  47347576],  [47349579, 47349839]]
17	64397380	64398869	PGSPRETT00000011568	PGALLT00000006736	+	PgeneID:NA	ParentID:ENSMUST00000171131	LEVEL_3	DUP	[[64397380,  64397760],  [64398311, 64398869]]
8	118854559	118855153	PGSPRETT00000011571	PGALLT00000096578	-	PgeneID:NA	ParentID:ENSMUST00000150576	LEVEL_3	PSSD	[[118854559, 118855153]]
4	16678289	16678684	PGSPRETT00000011573	PGALLT00000093384	-	PgeneID:NA	ParentID:ENSMUST00000100162	LEVEL_3	PSSD	[[16678289, 16678684]]
12	36841925	36848892	PGSPRETT00000011574	PGALLT00000075443	+	PgeneID:NA	ParentID:ENSMUST00000156082	LEVEL_3	PSSD	[[36841925, 36848892]]
14	40899310	40899937	PGSPRETT00000011575	PGALLT00000095082	-	PgeneID:NA	ParentID:ENSMUST00000098680	LEVEL_3	PSSD	[[40899310, 40899937]]
2	173225946	173229360	PGSPRETT00000011578	PGALLT00000077786	+	PgeneID:NA	ParentID:ENSMUST00000109148	LEVEL_3	PSSD	[[173225946, 173229360]]
11	97305803	97319827	PGSPRETT00000011580	PGALLT00000006739	-	PgeneID:NA	ParentID:ENSMUST00000097162	LEVEL_3	PSSD	[[97305803, 97319827]]
8	82460677	82461038	PGSPRETT00000011582	PGALLT00000094857	+	PgeneID:NA	ParentID:ENSMUST00000115231	LEVEL_3	PSSD	[[82460677, 82461038]]
8	19528173	19535240	PGSPRETT00000011585	PGALLT00000087747	+	PgeneID:NA	ParentID:ENSMUST00000170361	LEVEL_3	PSSD	[[19528173, 19535240]]
2	83716826	83717280	PGSPRETT00000011589	PGALLT00000079279	-	PgeneID:NA	ParentID:ENSMUST00000025052	LEVEL_3	PSSD	[[83716826, 83717280]]
2	152332064	152334217	PGSPRETT00000011590	PGALLT00000082506	-	PgeneID:NA	ParentID:ENSMUST00000150036	LEVEL_3	PSSD	[[152332064, 152334217]]
8	17740633	17740851	PGSPRETT00000011591	PGALLT00000100775	+	PgeneID:NA	ParentID:ENSMUST00000178451	LEVEL_3	PSSD	[[17740633, 17740851]]
19	19173021	19173560	PGSPRETT00000011593	PGALLT00000086026	+	PgeneID:NA	ParentID:ENSMUST00000198685	LEVEL_3	PSSD	[[19173021, 19173560]]
1	52412020	52414258	PGSPRETT00000011595	PGALLT00000101790	+	PgeneID:NA	ParentID:ENSMUST00000015800	LEVEL_3	PSSD	[[52412020, 52414258]]
13	24171344	24174263	PGSPRETT00000011596	PGALLT00000088566	-	PgeneID:NA	ParentID:ENSMUST00000091676	LEVEL_3	PSSD	[[24171344, 24174263]]
19	42394474	42396814	PGSPRETT00000011597	PGALLT00000006741	+	PgeneID:NA	ParentID:jg7529.t1	LEVEL_3	PSSD	[[42394474, 42396814]]
18	66146275	66146460	PGSPRETT00000011598	PGALLT00000091317	-	PgeneID:NA	ParentID:ENSMUST00000143971	LEVEL_3	PSSD	[[66146275, 66146460]]
13	110898517	110899035	PGSPRETT00000011599	PGALLT00000096417	+	PgeneID:NA	ParentID:ENSMUST00000049385	LEVEL_3	PSSD	[[110898517, 110899035]]
8	104635100	104635656	PGSPRETT00000011601	PGALLT00000075192	+	PgeneID:NA	ParentID:ENSMUST00000117757	LEVEL_3	PSSD	[[104635100, 104635656]]
1	104201787	104202785	PGSPRETT00000011603	PGALLT00000006742	-	PgeneID:NA	ParentID:ENSMUST00000196402	LEVEL_3	DUP	[[104201787,  104202081],  [104202233, 104202785]]
X	84557560	84558340	PGSPRETT00000011604	PGALLT00000006743	-	PgeneID:NA	ParentID:ENSMUST00000078034	LEVEL_3	DUP	[[84557560,  84557786],  [84558022, 84558340]]
4	39972064	39972411	PGSPRETT00000011607	PGALLT00000006744	-	PgeneID:NA	ParentID:ENSMUST00000107988	LEVEL_3	DUP	[[39972064,  39972228],  [39972352, 39972411]]
8	13141924	13143881	PGSPRETT00000011611	PGALLT00000090808	+	PgeneID:NA	ParentID:ENSMUST00000134585	LEVEL_3	PSSD	[[13141924, 13143881]]
5	27217733	27219937	PGSPRETT00000011614	PGALLT00000095978	+	PgeneID:NA	ParentID:ENSMUST00000122934	LEVEL_3	PSSD	[[27217733, 27219937]]
13	89545657	89546709	PGSPRETT00000011615	PGALLT00000075940	+	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[89545657, 89546709]]
10	31657147	31657623	PGSPRETT00000011619	PGALLT00000091295	-	PgeneID:NA	ParentID:ENSMUST00000020064	LEVEL_3	DUP	[[31657147,  31657389],  [31657476, 31657623]]
11	73522256	73524812	PGSPRETT00000011621	PGALLT00000006745	-	PgeneID:NA	ParentID:jg15360.t1	LEVEL_3	PSSD	[[73522256, 73524812]]
2	109125976	109126117	PGSPRETT00000011623	PGALLT00000079602	+	PgeneID:NA	ParentID:ENSMUST00000114694	LEVEL_3	PSSD	[[109125976, 109126117]]
14	62662496	62662879	PGSPRETT00000011626	PGALLT00000094622	-	PgeneID:NA	ParentID:ENSMUST00000073471	LEVEL_3	PSSD	[[62662496, 62662879]]
16	73406526	73406892	PGSPRETT00000011627	PGALLT00000088980	+	PgeneID:NA	ParentID:ENSMUST00000150576	LEVEL_3	PSSD	[[73406526, 73406892]]
X	38656423	38657484	PGSPRETT00000011630	PGALLT00000100242	-	PgeneID:NA	ParentID:ENSMUST00000040484	LEVEL_3	PSSD	[[38656423, 38657484]]
6	85929993	85930272	PGSPRETT00000011633	PGALLT00000006746	+	PgeneID:NA	ParentID:ENSMUST00000106206	LEVEL_3	PSSD	[[85929993, 85930272]]
1	71571113	71571502	PGSPRETT00000011634	PGALLT00000080683	-	PgeneID:NA	ParentID:ENSMUST00000081649	LEVEL_3	PSSD	[[71571113, 71571502]]
8	104979618	104980520	PGSPRETT00000011635	PGALLT00000090948	+	PgeneID:NA	ParentID:ENSMUST00000173699	LEVEL_3	PSSD	[[104979618, 104980520]]
13	50418797	50419095	PGSPRETT00000011636	PGALLT00000094631	+	PgeneID:NA	ParentID:ENSMUST00000138502	LEVEL_3	PSSD	[[50418797, 50419095]]
6	129042215	129043989	PGSPRETT00000011638	PGALLT00000006747	+	PgeneID:NA	ParentID:ENSMUST00000000254	LEVEL_3	DUP	[[129042215,  129042409],  [129043861, 129043989]]
5	51658756	51659147	PGSPRETT00000011639	PGALLT00000096651	-	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[51658756, 51659147]]
2	17360458	17362336	PGSPRETT00000011641	PGALLT00000006749	+	PgeneID:NA	ParentID:jg8596.t1	LEVEL_3	PSSD	[[17360458, 17362336]]
13	54907402	54907812	PGSPRETT00000011643	PGALLT00000006751	+	PgeneID:NA	ParentID:jg10132.t1	LEVEL_3	PSSD	[[54907402, 54907812]]
7	119637997	119639099	PGSPRETT00000011647	PGALLT00000006752	-	PgeneID:NA	ParentID:ENSMUST00000095349	LEVEL_3	PSSD	[[119637997, 119639099]]
X	25564410	25564664	PGSPRETT00000011648	PGALLT00000075329	+	PgeneID:NA	ParentID:ENSMUST00000000129	LEVEL_3	PSSD	[[25564410, 25564664]]
2	152517186	152518543	PGSPRETT00000011649	PGALLT00000006753	-	PgeneID:NA	ParentID:ENSMUST00000178211	LEVEL_3	DUP	[[152517186,  152518216],  [152518328, 152518543]]
13	62235289	62237446	PGSPRETT00000011650	PGALLT00000078431	+	PgeneID:NA	ParentID:ENSMUST00000108593	LEVEL_3	PSSD	[[62235289, 62237446]]
2	83838340	83845969	PGSPRETT00000011651	PGALLT00000006754	+	PgeneID:NA	ParentID:ENSMUST00000065889	LEVEL_3	PSSD	[[83838340, 83845969]]
5	75612942	75615638	PGSPRETT00000011655	PGALLT00000006755	-	PgeneID:NA	ParentID:ENSMUST00000039551	LEVEL_3	PSSD	[[75612942, 75615638]]
10	112187994	112189350	PGSPRETT00000011659	PGALLT00000101796	-	PgeneID:NA	ParentID:ENSMUST00000073456	LEVEL_3	PSSD	[[112187994, 112189350]]
10	16745249	16746336	PGSPRETT00000011661	PGALLT00000090191	+	PgeneID:NA	ParentID:ENSMUST00000080926	LEVEL_3	PSSD	[[16745249, 16746336]]
X	129495391	129496695	PGSPRETT00000011663	PGALLT00000078808	+	PgeneID:NA	ParentID:ENSMUST00000102980	LEVEL_3	PSSD	[[129495391, 129496695]]
9	61300737	61301351	PGSPRETT00000011664	PGALLT00000101458	-	PgeneID:NA	ParentID:ENSMUST00000081649	LEVEL_3	PSSD	[[61300737, 61301351]]
12	86310195	86310940	PGSPRETT00000011665	PGALLT00000095163	-	PgeneID:NA	ParentID:ENSMUST00000196402	LEVEL_3	PSSD	[[86310195, 86310940]]
17	31271871	31277857	PGSPRETT00000011666	PGALLT00000089141	+	PgeneID:NA	ParentID:ENSMUST00000173958	LEVEL_3	PSSD	[[31271871, 31277857]]
15	66947226	66948199	PGSPRETT00000011667	PGALLT00000006757	-	PgeneID:NA	ParentID:ENSMUST00000054716	LEVEL_3	PSSD	[[66947226, 66948199]]
9	100630165	100633160	PGSPRETT00000011668	PGALLT00000006758	+	PgeneID:NA	ParentID:ENSMUST00000095755	LEVEL_3	PSSD	[[100630165, 100633160]]
3	138294796	138304990	PGSPRETT00000011670	PGALLT00000006759	-	PgeneID:NA	ParentID:jg7191.t1	LEVEL_3	PSSD	[[138294796, 138304990]]
13	68273679	68274299	PGSPRETT00000011671	PGALLT00000101533	-	PgeneID:NA	ParentID:ENSMUST00000022816	LEVEL_3	PSSD	[[68273679, 68274299]]
2	155678898	155679572	PGSPRETT00000011672	PGALLT00000101667	-	PgeneID:NA	ParentID:ENSMUST00000141116	LEVEL_3	PSSD	[[155678898, 155679572]]
17	51779475	51779841	PGSPRETT00000011673	PGALLT00000006760	+	PgeneID:NA	ParentID:ENSMUST00000024697	LEVEL_3	PSSD	[[51779475, 51779841]]
17	22974665	22977922	PGSPRETT00000011675	PGALLT00000101384	+	PgeneID:NA	ParentID:ENSMUST00000024078	LEVEL_3	PSSD	[[22974665, 22977922]]
9	64409747	64410046	PGSPRETT00000011677	PGALLT00000097216	-	PgeneID:NA	ParentID:ENSMUST00000014438	LEVEL_3	PSSD	[[64409747, 64410046]]
19	10368479	10369877	PGSPRETT00000011678	PGALLT00000082982	+	PgeneID:NA	ParentID:ENSMUST00000186882	LEVEL_3	PSSD	[[10368479, 10369877]]
X	21537498	21537707	PGSPRETT00000011679	PGALLT00000006761	-	PgeneID:NA	ParentID:ENSMUST00000185008	LEVEL_3	PSSD	[[21537498, 21537707]]
7	34793396	34794005	PGSPRETT00000011682	PGALLT00000101793	+	PgeneID:NA	ParentID:ENSMUST00000081649	LEVEL_3	PSSD	[[34793396, 34794005]]
9	71331138	71331763	PGSPRETT00000011683	PGALLT00000091990	-	PgeneID:NA	ParentID:ENSMUST00000009157	LEVEL_3	PSSD	[[71331138, 71331763]]
9	79966522	79967914	PGSPRETT00000011685	PGALLT00000090762	+	PgeneID:NA	ParentID:ENSMUST00000090212	LEVEL_3	PSSD	[[79966522, 79967914]]
14	49834163	49835945	PGSPRETT00000011686	PGALLT00000080744	+	PgeneID:NA	ParentID:ENSMUST00000169681	LEVEL_3	PSSD	[[49834163, 49835945]]
1	84669027	84670525	PGSPRETT00000011688	PGALLT00000006762	+	PgeneID:NA	ParentID:ENSMUST00000080204	LEVEL_3	DUP	[[84669027,  84669179],  [84670424, 84670525]]
16	36880415	36881056	PGSPRETT00000011692	PGALLT00000089642	+	PgeneID:NA	ParentID:ENSMUST00000071006	LEVEL_3	PSSD	[[36880415, 36881056]]
4	57732070	57733046	PGSPRETT00000011693	PGALLT00000006764	+	PgeneID:NA	ParentID:ENSMUST00000125461	LEVEL_3	PSSD	[[57732070, 57733046]]
8	41027965	41033785	PGSPRETT00000011694	PGALLT00000095398	+	PgeneID:NA	ParentID:ENSMUST00000170054	LEVEL_3	PSSD	[[41027965, 41033785]]
7	46837613	46838449	PGSPRETT00000011700	PGALLT00000097183	+	PgeneID:NA	ParentID:ENSMUST00000161308	LEVEL_3	PSSD	[[46837613, 46838449]]
11	111717500	111717672	PGSPRETT00000011703	PGALLT00000078326	-	PgeneID:NA	ParentID:ENSMUST00000078434	LEVEL_3	PSSD	[[111717500, 111717672]]
17	56738617	56739268	PGSPRETT00000011704	PGALLT00000095508	-	PgeneID:NA	ParentID:ENSMUST00000132102	LEVEL_3	PSSD	[[56738617, 56739268]]
7	19108078	19117053	PGSPRETT00000011705	PGALLT00000006766	-	PgeneID:NA	ParentID:ENSMUST00000061193	LEVEL_3	DUP	[[19108078,  19108212],  [19116648,  19116785],  [19116898, 19117053]]
14	1046324	1046868	PGSPRETT00000011711	PGALLT00000084476	+	PgeneID:NA	ParentID:ENSMUST00000193673	LEVEL_3	PSSD	[[1046324, 1046868]]
8	109605663	109607269	PGSPRETT00000011712	PGALLT00000101669	-	PgeneID:NA	ParentID:ENSMUST00000048490	LEVEL_3	PSSD	[[109605663, 109607269]]
17	51865036	51866431	PGSPRETT00000011713	PGALLT00000101069	-	PgeneID:NA	ParentID:ENSMUST00000001304	LEVEL_3	PSSD	[[51865036, 51866431]]
13	66207183	66208148	PGSPRETT00000011714	PGALLT00000089842	-	PgeneID:NA	ParentID:ENSMUST00000045897	LEVEL_3	PSSD	[[66207183, 66208148]]
13	92807313	92808160	PGSPRETT00000011715	PGALLT00000085900	+	PgeneID:NA	ParentID:ENSMUST00000006217	LEVEL_3	PSSD	[[92807313, 92808160]]
15	37284819	37285409	PGSPRETT00000011718	PGALLT00000092986	-	PgeneID:NA	ParentID:ENSMUST00000040607	LEVEL_3	PSSD	[[37284819, 37285409]]
8	110888477	110888754	PGSPRETT00000011719	PGALLT00000101342	-	PgeneID:NA	ParentID:ENSMUST00000037023	LEVEL_3	PSSD	[[110888477, 110888754]]
X	114675704	114676734	PGSPRETT00000011720	PGALLT00000088144	+	PgeneID:NA	ParentID:ENSMUST00000097680	LEVEL_3	PSSD	[[114675704, 114676734]]
9	110406302	110419501	PGSPRETT00000011724	PGALLT00000006768	+	PgeneID:NA	ParentID:ENSMUST00000198048	LEVEL_3	PSSD	[[110406302, 110419501]]
18	73469239	73469908	PGSPRETT00000011727	PGALLT00000090869	+	PgeneID:NA	ParentID:ENSMUST00000100290	LEVEL_3	PSSD	[[73469239, 73469908]]
7	7921938	7922200	PGSPRETT00000011728	PGALLT00000006769	-	PgeneID:NA	ParentID:ENSMUST00000114050	LEVEL_3	PSSD	[[7921938, 7922200]]
12	106793710	106795517	PGSPRETT00000011730	PGALLT00000075904	-	PgeneID:NA	ParentID:ENSMUST00000085546	LEVEL_3	PSSD	[[106793710, 106795517]]
15	10594467	10594998	PGSPRETT00000011733	PGALLT00000092305	-	PgeneID:NA	ParentID:ENSMUST00000023707	LEVEL_3	PSSD	[[10594467, 10594998]]
14	60294107	60294582	PGSPRETT00000011734	PGALLT00000090463	+	PgeneID:NA	ParentID:ENSMUST00000003521	LEVEL_3	PSSD	[[60294107, 60294582]]
13	88961116	88961523	PGSPRETT00000011739	PGALLT00000078744	+	PgeneID:NA	ParentID:ENSMUST00000132846	LEVEL_3	PSSD	[[88961116, 88961523]]
3	63982508	63983151	PGSPRETT00000011740	PGALLT00000006771	-	PgeneID:NA	ParentID:ENSMUST00000115527	LEVEL_3	PSSD	[[63982508, 63983151]]
12	81417109	81417701	PGSPRETT00000011742	PGALLT00000089589	+	PgeneID:NA	ParentID:ENSMUST00000035983	LEVEL_3	PSSD	[[81417109, 81417701]]
7	118175126	118176298	PGSPRETT00000011746	PGALLT00000006774	+	PgeneID:NA	ParentID:ENSMUST00000033053	LEVEL_3	DUP	[[118175126,  118175203],  [118175347,  118175478],  [118175562,  118175704],  [118175882,  118176022],  [118176110, 118176298]]
1	11182348	11183531	PGSPRETT00000011752	PGALLT00000077736	-	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[11182348, 11183531]]
14	9784040	9784825	PGSPRETT00000011754	PGALLT00000091677	+	PgeneID:NA	ParentID:ENSMUST00000025271	LEVEL_3	PSSD	[[9784040, 9784825]]
5	120147782	120155661	PGSPRETT00000011756	PGALLT00000006776	-	PgeneID:NA	ParentID:ENSMUST00000117193	LEVEL_3	DUP	[[120147782,  120147832],  [120149041,  120149109],  [120154859,  120155155],  [120155479, 120155661]]
8	31286812	31287523	PGSPRETT00000011757	PGALLT00000006777	-	PgeneID:NA	ParentID:ENSMUST00000124023	LEVEL_3	PSSD	[[31286812, 31287523]]
14	46748754	46749576	PGSPRETT00000011758	PGALLT00000080689	-	PgeneID:NA	ParentID:ENSMUST00000152704	LEVEL_3	PSSD	[[46748754, 46749576]]
15	77838630	77840633	PGSPRETT00000011763	PGALLT00000083319	+	PgeneID:NA	ParentID:ENSMUST00000162605	LEVEL_3	PSSD	[[77838630, 77840633]]
2	8310695	8312403	PGSPRETT00000011764	PGALLT00000006780	-	PgeneID:NA	ParentID:ENSMUST00000100078	LEVEL_3	PSSD	[[8310695, 8312403]]
5	27833089	27835171	PGSPRETT00000011765	PGALLT00000006781	+	PgeneID:NA	ParentID:ENSMUST00000034453	LEVEL_3	PSSD	[[27833089, 27835171]]
15	81634568	81634987	PGSPRETT00000011770	PGALLT00000089722	+	PgeneID:NA	ParentID:ENSMUST00000116621	LEVEL_3	PSSD	[[81634568, 81634987]]
2	84652193	84654221	PGSPRETT00000011772	PGALLT00000075197	-	PgeneID:NA	ParentID:ENSMUST00000131456	LEVEL_3	PSSD	[[84652193, 84654221]]
7	29450054	29451873	PGSPRETT00000011773	PGALLT00000101802	-	PgeneID:NA	ParentID:ENSMUST00000065793	LEVEL_3	PSSD	[[29450054, 29451873]]
4	32056299	32056938	PGSPRETT00000011775	PGALLT00000006783	+	PgeneID:NA	ParentID:ENSMUST00000046404	LEVEL_3	PSSD	[[32056299, 32056938]]
7	8051742	8052216	PGSPRETT00000011776	PGALLT00000006784	+	PgeneID:NA	ParentID:ENSMUST00000114050	LEVEL_3	PSSD	[[8051742, 8052216]]
1	8173751	8174263	PGSPRETT00000011779	PGALLT00000077626	+	PgeneID:NA	ParentID:ENSMUST00000161568	LEVEL_3	PSSD	[[8173751, 8174263]]
12	67212355	67212523	PGSPRETT00000011780	PGALLT00000006785	+	PgeneID:NA	ParentID:ENSMUST00000029515	LEVEL_3	PSSD	[[67212355, 67212523]]
19	34700637	34701824	PGSPRETT00000011781	PGALLT00000084394	+	PgeneID:NA	ParentID:ENSMUST00000085248	LEVEL_3	PSSD	[[34700637, 34701824]]
3	89869364	89870527	PGSPRETT00000011783	PGALLT00000078506	+	PgeneID:NA	ParentID:ENSMUST00000004784	LEVEL_3	PSSD	[[89869364, 89870527]]
7	135419154	135419753	PGSPRETT00000011786	PGALLT00000006787	-	PgeneID:NA	ParentID:ENSMUST00000072503	LEVEL_3	PSSD	[[135419154, 135419753]]
12	81786483	81786879	PGSPRETT00000011787	PGALLT00000006788	+	PgeneID:NA	ParentID:ENSMUST00000110148	LEVEL_3	PSSD	[[81786483, 81786879]]
10	129256500	129257817	PGSPRETT00000011788	PGALLT00000079029	+	PgeneID:NA	ParentID:ENSMUST00000069580	LEVEL_3	PSSD	[[129256500, 129257817]]
15	23648135	23650857	PGSPRETT00000011789	PGALLT00000006789	-	PgeneID:NA	ParentID:ENSMUST00000100722	LEVEL_3	DUP	[[23648135,  23649201],  [23650528, 23650857]]
7	22830608	22830946	PGSPRETT00000011790	PGALLT00000087486	-	PgeneID:NA	ParentID:ENSMUST00000109597	LEVEL_3	PSSD	[[22830608, 22830946]]
X	57639110	57640902	PGSPRETT00000011791	PGALLT00000101719	+	PgeneID:NA	ParentID:ENSMUST00000101434	LEVEL_3	PSSD	[[57639110, 57640902]]
8	34883699	34885552	PGSPRETT00000011798	PGALLT00000006791	+	PgeneID:NA	ParentID:ENSMUST00000059468	LEVEL_3	PSSD	[[34883699, 34885552]]
8	85430083	85432271	PGSPRETT00000011799	PGALLT00000075177	-	PgeneID:NA	ParentID:ENSMUST00000073605	LEVEL_3	PSSD	[[85430083, 85432271]]
10	49592941	49593670	PGSPRETT00000011800	PGALLT00000006792	+	PgeneID:NA	ParentID:ENSMUST00000105482	LEVEL_3	DUP	[[49592941,  49593228],  [49593362, 49593670]]
13	81954413	81954707	PGSPRETT00000011802	PGALLT00000087966	-	PgeneID:NA	ParentID:ENSMUST00000143168	LEVEL_3	PSSD	[[81954413, 81954707]]
8	105631403	105631919	PGSPRETT00000011804	PGALLT00000076634	-	PgeneID:NA	ParentID:ENSMUST00000167504	LEVEL_3	PSSD	[[105631403, 105631919]]
16	51222231	51226984	PGSPRETT00000011806	PGALLT00000092705	+	PgeneID:NA	ParentID:ENSMUST00000067925	LEVEL_3	PSSD	[[51222231, 51226984]]
5	93647469	93650731	PGSPRETT00000011809	PGALLT00000006795	+	PgeneID:NA	ParentID:ENSMUST00000037356	LEVEL_3	DUP	[[93647469,  93647752],  [93648228,  93648541],  [93649664,  93649951],  [93650537, 93650731]]
17	34189193	34189531	PGSPRETT00000011813	PGALLT00000075728	+	PgeneID:NA	ParentID:ENSMUST00000025178	LEVEL_3	DUP	[[34189193,  34189306],  [34189466, 34189531]]
4	83144286	83146285	PGSPRETT00000011815	PGALLT00000078790	-	PgeneID:NA	ParentID:ENSMUST00000134437	LEVEL_3	PSSD	[[83144286, 83146285]]
8	96782255	96785535	PGSPRETT00000011816	PGALLT00000006797	-	PgeneID:NA	ParentID:ENSMUST00000018727	LEVEL_3	PSSD	[[96782255, 96785535]]
10	51677353	51678709	PGSPRETT00000011817	PGALLT00000006798	-	PgeneID:NA	ParentID:ENSMUST00000170511	LEVEL_3	PSSD	[[51677353, 51678709]]
8	83550240	83550621	PGSPRETT00000011818	PGALLT00000089883	-	PgeneID:NA	ParentID:ENSMUST00000078185	LEVEL_3	PSSD	[[83550240, 83550621]]
9	338545	339375	PGSPRETT00000011820	PGALLT00000093951	-	PgeneID:NA	ParentID:ENSMUST00000137376	LEVEL_3	PSSD	[[338545, 339375]]
2	103629804	103634625	PGSPRETT00000011821	PGALLT00000006799	-	PgeneID:NA	ParentID:ENSMUST00000021380	LEVEL_3	PSSD	[[103629804, 103634625]]
12	10478770	10479027	PGSPRETT00000011822	PGALLT00000077019	-	PgeneID:NA	ParentID:ENSMUST00000144367	LEVEL_3	PSSD	[[10478770, 10479027]]
1	44038268	44040803	PGSPRETT00000011823	PGALLT00000100433	-	PgeneID:NA	ParentID:ENSMUST00000031862	LEVEL_3	PSSD	[[44038268, 44040803]]
4	55031184	55033120	PGSPRETT00000011824	PGALLT00000080807	-	PgeneID:NA	ParentID:ENSMUST00000052919	LEVEL_3	PSSD	[[55031184, 55033120]]
7	72151491	72157447	PGSPRETT00000011825	PGALLT00000006800	+	PgeneID:NA	ParentID:ENSMUST00000116403	LEVEL_3	PSSD	[[72151491, 72157447]]
7	49512158	49513109	PGSPRETT00000011829	PGALLT00000081473	+	PgeneID:NA	ParentID:ENSMUST00000103199	LEVEL_3	PSSD	[[49512158, 49513109]]
14	69917724	69923221	PGSPRETT00000011830	PGALLT00000090177	-	PgeneID:NA	ParentID:ENSMUST00000109510	LEVEL_3	PSSD	[[69917724, 69923221]]
16	30234255	30239105	PGSPRETT00000011836	PGALLT00000006804	+	PgeneID:NA	ParentID:ENSMUST00000096106	LEVEL_3	PSSD	[[30234255, 30239105]]
14	38924008	38924650	PGSPRETT00000011837	PGALLT00000095483	-	PgeneID:NA	ParentID:ENSMUST00000017548	LEVEL_3	PSSD	[[38924008, 38924650]]
17	5957223	5957588	PGSPRETT00000011839	PGALLT00000089466	+	PgeneID:NA	ParentID:ENSMUST00000174620	LEVEL_3	PSSD	[[5957223, 5957588]]
2	21315200	21316480	PGSPRETT00000011842	PGALLT00000089988	+	PgeneID:NA	ParentID:ENSMUST00000109207	LEVEL_3	PSSD	[[21315200, 21316480]]
9	3681887	3694691	PGSPRETT00000011845	PGALLT00000093180	+	PgeneID:NA	ParentID:ENSMUST00000049385	LEVEL_3	PSSD	[[3681887, 3694691]]
17	57542730	57543231	PGSPRETT00000011847	PGALLT00000088592	+	PgeneID:NA	ParentID:ENSMUST00000142729	LEVEL_3	PSSD	[[57542730, 57543231]]
13	76904931	76907088	PGSPRETT00000011849	PGALLT00000093749	-	PgeneID:NA	ParentID:ENSMUST00000115222	LEVEL_3	PSSD	[[76904931, 76907088]]
18	59545511	59546568	PGSPRETT00000011850	PGALLT00000006805	-	PgeneID:NA	ParentID:ENSMUST00000032473	LEVEL_3	PSSD	[[59545511, 59546568]]
