#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
7	94164315	94164693	PGCAROLIT00000007799	PGALLT00000093329	+	PgeneID:NA	ParentID:ENSMUST00000106588	LEVEL_3	PSSD	[[94164315, 94164693]]
10	51444650	51445358	PGCAROLIT00000007802	PGALLT00000101782	-	PgeneID:NA	ParentID:ENSMUST00000027853	LEVEL_3	PSSD	[[51444650, 51445358]]
3	86217703	86218946	PGCAROLIT00000007804	PGALLT00000052281	+	PgeneID:NA	ParentID:ENSMUST00000111962	LEVEL_3	PSSD	[[86217703, 86218946]]
4	98890355	98890984	PGCAROLIT00000007805	PGALLT00000101793	-	PgeneID:NA	ParentID:ENSMUST00000081649	LEVEL_3	PSSD	[[98890355, 98890984]]
2	104862695	104863630	PGCAROLIT00000007809	PGALLT00000099949	-	PgeneID:NA	ParentID:ENSMUST00000099596	LEVEL_3	PSSD	[[104862695, 104863630]]
12	35899402	35899968	PGCAROLIT00000007810	PGALLT00000088624	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[35899402, 35899968]]
6	115962300	115963024	PGCAROLIT00000007811	PGALLT00000078793	+	PgeneID:NA	ParentID:ENSMUST00000035301	LEVEL_3	PSSD	[[115962300, 115963024]]
2	83820970	83821179	PGCAROLIT00000007813	PGALLT00000078794	+	PgeneID:NA	ParentID:ENSMUST00000129804	LEVEL_3	PSSD	[[83820970, 83821179]]
12	80123383	80123685	PGCAROLIT00000007814	PGALLT00000097777	+	PgeneID:NA	ParentID:ENSMUST00000111134	LEVEL_3	PSSD	[[80123383, 80123685]]
3	51409040	51409680	PGCAROLIT00000007815	PGALLT00000052282	+	PgeneID:NA	ParentID:ENSMUST00000074267	LEVEL_3	PSSD	[[51409040, 51409680]]
X	36748008	36748773	PGCAROLIT00000007821	PGALLT00000052284	+	PgeneID:NA	ParentID:ENSMUST00000147535	LEVEL_3	PSSD	[[36748008, 36748773]]
1	161231795	161233318	PGCAROLIT00000007823	PGALLT00000052286	+	PgeneID:NA	ParentID:ENSMUST00000105582	LEVEL_3	PSSD	[[161231795, 161233318]]
9	15988446	15988817	PGCAROLIT00000007825	PGALLT00000052287	-	PgeneID:NA	ParentID:ENSMUST00000205227	LEVEL_3	PSSD	[[15988446, 15988817]]
17	51875558	51876031	PGCAROLIT00000007826	PGALLT00000101690	-	PgeneID:NA	ParentID:ENSMUST00000102696	LEVEL_3	PSSD	[[51875558, 51876031]]
18	48731256	48732216	PGCAROLIT00000007830	PGALLT00000052288	+	PgeneID:NA	ParentID:ENSMUST00000034437	LEVEL_3	PSSD	[[48731256, 48732216]]
4	64294305	64294914	PGCAROLIT00000007831	PGALLT00000090936	+	PgeneID:NA	ParentID:ENSMUST00000036004	LEVEL_3	PSSD	[[64294305, 64294914]]
8	46765001	46765156	PGCAROLIT00000007832	PGALLT00000078795	-	PgeneID:NA	ParentID:ENSMUST00000102844	LEVEL_3	PSSD	[[46765001, 46765156]]
13	23605151	23606826	PGCAROLIT00000007833	PGALLT00000101738	+	PgeneID:NA	ParentID:ENSMUST00000028554	LEVEL_3	PSSD	[[23605151, 23606826]]
11	111811523	111812175	PGCAROLIT00000007834	PGALLT00000052289	+	PgeneID:NA	ParentID:ENSMUST00000154473	LEVEL_3	PSSD	[[111811523, 111812175]]
12	32053195	32053610	PGCAROLIT00000007836	PGALLT00000052290	-	PgeneID:NA	ParentID:ENSMUST00000106590	LEVEL_3	PSSD	[[32053195, 32053610]]
12	113582675	113583671	PGCAROLIT00000007839	PGALLT00000082780	-	PgeneID:NA	ParentID:ENSMUST00000119161	LEVEL_3	PSSD	[[113582675, 113583671]]
7	47154554	47155581	PGCAROLIT00000007841	PGALLT00000090805	+	PgeneID:NA	ParentID:ENSMUST00000133835	LEVEL_3	PSSD	[[47154554, 47155581]]
10	121637640	121638143	PGCAROLIT00000007843	PGALLT00000052292	+	PgeneID:NA	ParentID:ENSMUST00000206365	LEVEL_3	PSSD	[[121637640, 121638143]]
3	80738729	80739803	PGCAROLIT00000007847	PGALLT00000052293	+	PgeneID:NA	ParentID:ENSMUST00000182277	LEVEL_3	PSSD	[[80738729, 80739803]]
7	11935737	11938849	PGCAROLIT00000007848	PGALLT00000078796	-	PgeneID:NA	ParentID:ENSMUST00000107924	LEVEL_3	PSSD	[[11935737, 11938849]]
12	48188241	48188685	PGCAROLIT00000007849	PGALLT00000086208	-	PgeneID:NA	ParentID:ENSMUST00000035983	LEVEL_3	PSSD	[[48188241, 48188685]]
4	87931478	87931983	PGCAROLIT00000007853	PGALLT00000089128	+	PgeneID:NA	ParentID:ENSMUST00000153119	LEVEL_3	PSSD	[[87931478, 87931983]]
8	44906801	44907465	PGCAROLIT00000007854	PGALLT00000052294	+	PgeneID:NA	ParentID:ENSMUST00000101375	LEVEL_3	PSSD	[[44906801, 44907465]]
19	2810109	2810769	PGCAROLIT00000007855	PGALLT00000052295	-	PgeneID:NA	ParentID:ENSMUST00000045802	LEVEL_3	PSSD	[[2810109, 2810769]]
13	77223154	77223882	PGCAROLIT00000007856	PGALLT00000052296	+	PgeneID:NA	ParentID:ENSMUST00000094754	LEVEL_3	PSSD	[[77223154, 77223882]]
13	30019858	30020316	PGCAROLIT00000007858	PGALLT00000091566	+	PgeneID:NA	ParentID:ENSMUST00000043675	LEVEL_3	PSSD	[[30019858, 30020316]]
3	108552213	108552652	PGCAROLIT00000007859	PGALLT00000078797	-	PgeneID:NA	ParentID:ENSMUST00000087556	LEVEL_3	DUP	[[108552213,  108552332],  [108552528, 108552652]]
11	34593215	34593651	PGCAROLIT00000007860	PGALLT00000087244	-	PgeneID:NA	ParentID:ENSMUST00000037748	LEVEL_3	PSSD	[[34593215, 34593651]]
8	72168220	72168575	PGCAROLIT00000007861	PGALLT00000100440	+	PgeneID:NA	ParentID:ENSMUST00000129162	LEVEL_3	PSSD	[[72168220, 72168575]]
13	75660404	75660878	PGCAROLIT00000007862	PGALLT00000082023	-	PgeneID:NA	ParentID:ENSMUST00000082219	LEVEL_3	PSSD	[[75660404, 75660878]]
9	118272433	118272816	PGCAROLIT00000007864	PGALLT00000101273	+	PgeneID:NA	ParentID:ENSMUST00000057177	LEVEL_3	PSSD	[[118272433, 118272816]]
11	43613474	43613991	PGCAROLIT00000007865	PGALLT00000052297	+	PgeneID:NA	ParentID:ENSMUST00000081593	LEVEL_3	DUP	[[43613474,  43613631],  [43613755, 43613991]]
6	87957014	87961692	PGCAROLIT00000007866	PGALLT00000052298	+	PgeneID:NA	ParentID:ENSMUST00000059318	LEVEL_3	DUP	[[87957014,  87957499],  [87958521,  87958664],  [87959504,  87959620],  [87960545,  87960685],  [87961394, 87961692]]
14	69314445	69315190	PGCAROLIT00000007867	PGALLT00000080030	+	PgeneID:NA	ParentID:ENSMUST00000152407	LEVEL_3	PSSD	[[69314445, 69315190]]
2	80144660	80145631	PGCAROLIT00000007871	PGALLT00000052299	+	PgeneID:NA	ParentID:ENSMUST00000080698	LEVEL_3	PSSD	[[80144660, 80145631]]
9	27351316	27351973	PGCAROLIT00000007877	PGALLT00000084215	-	PgeneID:NA	ParentID:ENSMUST00000022218	LEVEL_3	PSSD	[[27351316, 27351973]]
7	105540424	105541280	PGCAROLIT00000007878	PGALLT00000101139	-	PgeneID:NA	ParentID:ENSMUST00000098210	LEVEL_3	PSSD	[[105540424, 105541280]]
8	57639040	57639459	PGCAROLIT00000007879	PGALLT00000052301	-	PgeneID:NA	ParentID:ENSMUST00000147394	LEVEL_3	PSSD	[[57639040, 57639459]]
17	71542417	71543424	PGCAROLIT00000007880	PGALLT00000052302	+	PgeneID:NA	ParentID:ENSMUST00000092621	LEVEL_3	PSSD	[[71542417, 71543424]]
8	94858174	94858398	PGCAROLIT00000007881	PGALLT00000095964	-	PgeneID:NA	ParentID:ENSMUST00000078804	LEVEL_3	PSSD	[[94858174, 94858398]]
6	45960875	45961838	PGCAROLIT00000007882	PGALLT00000052303	-	PgeneID:NA	ParentID:ENSMUST00000069949	LEVEL_3	DUP	[[45960875,  45960982],  [45961073,  45961282],  [45961463,  45961618],  [45961725, 45961838]]
9	75911731	75914257	PGCAROLIT00000007885	PGALLT00000090784	-	PgeneID:NA	ParentID:ENSMUST00000053872	LEVEL_3	PSSD	[[75911731, 75914257]]
13	10186561	10187994	PGCAROLIT00000007887	PGALLT00000052305	+	PgeneID:NA	ParentID:ENSMUST00000133426	LEVEL_3	PSSD	[[10186561, 10187994]]
14	42048945	42049907	PGCAROLIT00000007888	PGALLT00000052306	-	PgeneID:NA	ParentID:ENSMUST00000072370	LEVEL_3	PSSD	[[42048945, 42049907]]
1	148029454	148030184	PGCAROLIT00000007889	PGALLT00000052307	+	PgeneID:NA	ParentID:ENSMUST00000139946	LEVEL_3	PSSD	[[148029454, 148030184]]
18	64534024	64535831	PGCAROLIT00000007892	PGALLT00000052309	-	PgeneID:NA	ParentID:ENSMUST00000153073	LEVEL_3	PSSD	[[64534024, 64535831]]
2	82508178	82509092	PGCAROLIT00000007893	PGALLT00000052310	-	PgeneID:NA	ParentID:ENSMUST00000179450	LEVEL_3	PSSD	[[82508178, 82509092]]
14	106566039	106566394	PGCAROLIT00000007894	PGALLT00000052311	-	PgeneID:NA	ParentID:ENSMUST00000075453	LEVEL_3	PSSD	[[106566039, 106566394]]
2	123122858	123123113	PGCAROLIT00000007895	PGALLT00000095406	+	PgeneID:NA	ParentID:ENSMUST00000009157	LEVEL_3	PSSD	[[123122858, 123123113]]
12	29120862	29124589	PGCAROLIT00000007896	PGALLT00000085066	+	PgeneID:NA	ParentID:ENSMUST00000110105	LEVEL_3	PSSD	[[29120862, 29124589]]
19	50126542	50126989	PGCAROLIT00000007897	PGALLT00000098702	-	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[50126542, 50126989]]
X	102209690	102210521	PGCAROLIT00000007898	PGALLT00000099676	+	PgeneID:NA	ParentID:ENSMUST00000026032	LEVEL_3	PSSD	[[102209690, 102210521]]
6	144917534	144918822	PGCAROLIT00000007899	PGALLT00000052312	+	PgeneID:NA	ParentID:ENSMUST00000155672.7_2	LEVEL_3	PSSD	[[144917534, 144918822]]
14	28829394	28830167	PGCAROLIT00000007900	PGALLT00000052313	+	PgeneID:NA	ParentID:ENSMUST00000067996	LEVEL_3	PSSD	[[28829394, 28830167]]
4	123522142	123531284	PGCAROLIT00000007901	PGALLT00000088160	-	PgeneID:NA	ParentID:ENSMUST00000173961	LEVEL_3	PSSD	[[123522142, 123531284]]
4	108871485	108872062	PGCAROLIT00000007904	PGALLT00000091864	+	PgeneID:NA	ParentID:ENSMUST00000143140	LEVEL_3	PSSD	[[108871485, 108872062]]
5	73404638	73405658	PGCAROLIT00000007906	PGALLT00000100696	+	PgeneID:NA	ParentID:ENSMUST00000032998	LEVEL_3	PSSD	[[73404638, 73405658]]
18	52666439	52667970	PGCAROLIT00000007910	PGALLT00000052315	+	PgeneID:NA	ParentID:ENSMUST00000106033	LEVEL_3	PSSD	[[52666439, 52667970]]
14	7360037	7361459	PGCAROLIT00000007912	PGALLT00000052316	-	PgeneID:NA	ParentID:ENSMUST00000050328	LEVEL_3	PSSD	[[7360037, 7361459]]
17	34777224	34778706	PGCAROLIT00000007913	PGALLT00000052317	+	PgeneID:NA	ParentID:ENSMUST00000009102	LEVEL_3	PSSD	[[34777224, 34778706]]
9	106090212	106090746	PGCAROLIT00000007915	PGALLT00000052318	+	PgeneID:NA	ParentID:ENSMUST00000182277	LEVEL_3	PSSD	[[106090212, 106090746]]
16	36046873	36047561	PGCAROLIT00000007916	PGALLT00000089642	+	PgeneID:NA	ParentID:ENSMUST00000071006	LEVEL_3	PSSD	[[36046873, 36047561]]
10	86227072	86227817	PGCAROLIT00000007917	PGALLT00000090187	+	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[86227072, 86227817]]
16	15550530	15550986	PGCAROLIT00000007921	PGALLT00000101678	-	PgeneID:NA	ParentID:ENSMUST00000124890	LEVEL_3	PSSD	[[15550530, 15550986]]
16	48087964	48089304	PGCAROLIT00000007924	PGALLT00000052320	-	PgeneID:NA	ParentID:ENSMUST00000055990	LEVEL_3	PSSD	[[48087964, 48089304]]
13	6376786	6377106	PGCAROLIT00000007925	PGALLT00000088606	+	PgeneID:NA	ParentID:ENSMUST00000035301	LEVEL_3	PSSD	[[6376786, 6377106]]
2	91931813	91932080	PGCAROLIT00000007926	PGALLT00000052321	-	PgeneID:NA	ParentID:ENSMUST00000195554	LEVEL_3	PSSD	[[91931813, 91932080]]
17	30220836	30221485	PGCAROLIT00000007927	PGALLT00000082708	+	PgeneID:NA	ParentID:ENSMUST00000174442	LEVEL_3	PSSD	[[30220836, 30221485]]
18	53097778	53104398	PGCAROLIT00000007928	PGALLT00000052322	+	PgeneID:NA	ParentID:ENSMUST00000162151	LEVEL_3	DUP	[[53097778,  53097909],  [53100231,  53100410],  [53102929,  53103055],  [53104255, 53104398]]
7	83544605	83546031	PGCAROLIT00000007930	PGALLT00000078798	+	PgeneID:NA	ParentID:ENSMUST00000110673	LEVEL_3	PSSD	[[83544605, 83546031]]
11	38913227	38913646	PGCAROLIT00000007931	PGALLT00000094225	-	PgeneID:NA	ParentID:ENSMUST00000048187	LEVEL_3	PSSD	[[38913227, 38913646]]
scaffold_7951	34982	35158	PGCAROLIT00000007933	PGALLT00000052323	+	PgeneID:NA	ParentID:ENSMUST00000182277	LEVEL_3	PSSD	[[34982, 35158]]
11	44227518	44228414	PGCAROLIT00000007934	PGALLT00000052324	+	PgeneID:NA	ParentID:ENSMUST00000204518	LEVEL_3	PSSD	[[44227518, 44228414]]
14	97551164	97552476	PGCAROLIT00000007935	PGALLT00000052325	+	PgeneID:NA	ParentID:ENSMUST00000097014	LEVEL_3	PSSD	[[97551164, 97552476]]
5	37441429	37442764	PGCAROLIT00000007937	PGALLT00000101547	-	PgeneID:NA	ParentID:ENSMUST00000023561	LEVEL_3	PSSD	[[37441429, 37442764]]
12	5183826	5185045	PGCAROLIT00000007938	PGALLT00000093597	-	PgeneID:NA	ParentID:ENSMUST00000057718	LEVEL_3	PSSD	[[5183826, 5185045]]
7	78605015	78606513	PGCAROLIT00000007939	PGALLT00000052326	-	PgeneID:NA	ParentID:jg19569.t1	LEVEL_3	PSSD	[[78605015, 78606513]]
6	36785425	36785813	PGCAROLIT00000007941	PGALLT00000081059	+	PgeneID:NA	ParentID:ENSMUST00000112043	LEVEL_3	PSSD	[[36785425, 36785813]]
17	60419882	60420345	PGCAROLIT00000007942	PGALLT00000078799	+	PgeneID:NA	ParentID:ENSMUST00000080492	LEVEL_3	PSSD	[[60419882, 60420345]]
6	88160206	88161140	PGCAROLIT00000007944	PGALLT00000096520	-	PgeneID:NA	ParentID:ENSMUST00000119865	LEVEL_3	PSSD	[[88160206, 88161140]]
2	143278433	143279190	PGCAROLIT00000007946	PGALLT00000100757	+	PgeneID:NA	ParentID:ENSMUST00000179141	LEVEL_3	PSSD	[[143278433, 143279190]]
17	24621245	24621524	PGCAROLIT00000007948	PGALLT00000052327	-	PgeneID:NA	ParentID:ENSMUST00000170958	LEVEL_3	PSSD	[[24621245, 24621524]]
16	76692102	76693869	PGCAROLIT00000007950	PGALLT00000078800	+	PgeneID:NA	ParentID:ENSMUST00000143678	LEVEL_3	PSSD	[[76692102, 76693869]]
1	72050955	72053175	PGCAROLIT00000007952	PGALLT00000085808	+	PgeneID:NA	ParentID:ENSMUST00000080713	LEVEL_3	PSSD	[[72050955, 72053175]]
19	799579	801344	PGCAROLIT00000007960	PGALLT00000052329	+	PgeneID:NA	ParentID:ENSMUST00000052699	LEVEL_3	DUP	[[799579,  799782],  [801141, 801344]]
2	112506939	112508260	PGCAROLIT00000007965	PGALLT00000052330	+	PgeneID:NA	ParentID:ENSMUST00000161308	LEVEL_3	PSSD	[[112506939, 112508260]]
1	59142120	59156168	PGCAROLIT00000007966	PGALLT00000095587	+	PgeneID:NA	ParentID:ENSMUST00000190847	LEVEL_3	PSSD	[[59142120, 59156168]]
X	51624033	51624637	PGCAROLIT00000007969	PGALLT00000052331	+	PgeneID:NA	ParentID:ENSMUST00000027256	LEVEL_3	PSSD	[[51624033, 51624637]]
13	78252517	78253419	PGCAROLIT00000007972	PGALLT00000092693	-	PgeneID:NA	ParentID:ENSMUST00000086519	LEVEL_3	PSSD	[[78252517, 78253419]]
1	2814104	2814363	PGCAROLIT00000007973	PGALLT00000052332	-	PgeneID:NA	ParentID:ENSMUST00000182277	LEVEL_3	PSSD	[[2814104, 2814363]]
16	15085970	15086442	PGCAROLIT00000007974	PGALLT00000101781	-	PgeneID:NA	ParentID:ENSMUST00000080300	LEVEL_3	PSSD	[[15085970, 15086442]]
14	39256077	39256449	PGCAROLIT00000007975	PGALLT00000052333	+	PgeneID:NA	ParentID:ENSMUST00000172023	LEVEL_3	PSSD	[[39256077, 39256449]]
11	73189847	73190352	PGCAROLIT00000007977	PGALLT00000052334	-	PgeneID:NA	ParentID:ENSMUST00000143107	LEVEL_3	PSSD	[[73189847, 73190352]]
3	132893029	132894628	PGCAROLIT00000007979	PGALLT00000083322	+	PgeneID:NA	ParentID:ENSMUST00000161401	LEVEL_3	PSSD	[[132893029, 132894628]]
17	34852056	34852949	PGCAROLIT00000007982	PGALLT00000052335	-	PgeneID:NA	ParentID:ENSMUST00000174798	LEVEL_3	PSSD	[[34852056, 34852949]]
10	108154411	108156736	PGCAROLIT00000007985	PGALLT00000052337	-	PgeneID:NA	ParentID:ENSMUST00000025932	LEVEL_3	DUP	[[108154411,  108154648],  [108154844,  108155138],  [108155995, 108156736]]
6	144859578	144864093	PGCAROLIT00000007986	PGALLT00000052338	-	PgeneID:NA	ParentID:ENSMUST00000106100	LEVEL_3	PSSD	[[144859578, 144864093]]
15	44017137	44017773	PGCAROLIT00000007988	PGALLT00000052339	+	PgeneID:NA	ParentID:ENSMUST00000174038	LEVEL_3	PSSD	[[44017137, 44017773]]
8	53361758	53363197	PGCAROLIT00000007990	PGALLT00000052340	+	PgeneID:NA	ParentID:ENSMUST00000206400	LEVEL_3	PSSD	[[53361758, 53363197]]
9	35478560	35479871	PGCAROLIT00000007991	PGALLT00000088729	+	PgeneID:NA	ParentID:ENSMUST00000071555	LEVEL_3	PSSD	[[35478560, 35479871]]
11	48605338	48605910	PGCAROLIT00000007994	PGALLT00000052341	+	PgeneID:NA	ParentID:ENSMUST00000114882	LEVEL_3	PSSD	[[48605338, 48605910]]
14	42945411	42945790	PGCAROLIT00000007995	PGALLT00000084640	-	PgeneID:NA	ParentID:ENSMUST00000079735	LEVEL_3	PSSD	[[42945411, 42945790]]
18	64900722	64900984	PGCAROLIT00000007996	PGALLT00000052342	-	PgeneID:NA	ParentID:ENSMUST00000057934	LEVEL_3	PSSD	[[64900722, 64900984]]
19	21440185	21440691	PGCAROLIT00000007997	PGALLT00000081777	+	PgeneID:NA	ParentID:ENSMUST00000116560	LEVEL_3	PSSD	[[21440185, 21440691]]
18	34637523	34639826	PGCAROLIT00000007999	PGALLT00000052343	+	PgeneID:NA	ParentID:ENSMUST00000061717	LEVEL_3	PSSD	[[34637523, 34639826]]
18	82666403	82666839	PGCAROLIT00000008001	PGALLT00000096093	+	PgeneID:NA	ParentID:ENSMUST00000073471	LEVEL_3	PSSD	[[82666403, 82666839]]
10	82095843	82098327	PGCAROLIT00000008003	PGALLT00000100545	-	PgeneID:NA	ParentID:ENSMUST00000027139	LEVEL_3	PSSD	[[82095843, 82098327]]
19	15801672	15802362	PGCAROLIT00000008006	PGALLT00000078803	+	PgeneID:NA	ParentID:ENSMUST00000169678	LEVEL_3	PSSD	[[15801672, 15802362]]
15	90211994	90213381	PGCAROLIT00000008007	PGALLT00000052345	-	PgeneID:NA	ParentID:ENSMUST00000113077	LEVEL_3	PSSD	[[90211994, 90213381]]
1	140470586	140471028	PGCAROLIT00000008008	PGALLT00000088311	+	PgeneID:NA	ParentID:ENSMUST00000090860	LEVEL_3	PSSD	[[140470586, 140471028]]
18	76182152	76182813	PGCAROLIT00000008009	PGALLT00000052346	+	PgeneID:NA	ParentID:jg17744.t1	LEVEL_3	PSSD	[[76182152, 76182813]]
11	72332571	72332967	PGCAROLIT00000008010	PGALLT00000095006	-	PgeneID:NA	ParentID:ENSMUST00000080861	LEVEL_3	PSSD	[[72332571, 72332967]]
1	165368827	165369132	PGCAROLIT00000008014	PGALLT00000097624	+	PgeneID:NA	ParentID:ENSMUST00000009039	LEVEL_3	PSSD	[[165368827, 165369132]]
X	37382820	37383887	PGCAROLIT00000008015	PGALLT00000078804	-	PgeneID:NA	ParentID:ENSMUST00000059825	LEVEL_3	PSSD	[[37382820, 37383887]]
12	41701327	41701751	PGCAROLIT00000008017	PGALLT00000052348	+	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[41701327, 41701751]]
17	11749282	11749765	PGCAROLIT00000008018	PGALLT00000095393	-	PgeneID:NA	ParentID:ENSMUST00000126610	LEVEL_3	PSSD	[[11749282, 11749765]]
13	62567922	62569293	PGCAROLIT00000008019	PGALLT00000052349	-	PgeneID:NA	ParentID:ENSMUST00000108046	LEVEL_3	PSSD	[[62567922, 62569293]]
5	96966364	96968149	PGCAROLIT00000008021	PGALLT00000052350	-	PgeneID:NA	ParentID:ENSMUST00000084366	LEVEL_3	DUP	[[96966364,  96966843],  [96966914, 96968149]]
9	2550980	2553965	PGCAROLIT00000008023	PGALLT00000078805	-	PgeneID:NA	ParentID:ENSMUST00000026662	LEVEL_3	PSSD	[[2550980, 2553965]]
8	85435505	85437772	PGCAROLIT00000008024	PGALLT00000052351	+	PgeneID:NA	ParentID:ENSMUST00000000001	LEVEL_3	DUP	[[85435505,  85435660],  [85437587, 85437772]]
9	67689507	67689788	PGCAROLIT00000008025	PGALLT00000052352	+	PgeneID:NA	ParentID:ENSMUST00000166752	LEVEL_3	PSSD	[[67689507, 67689788]]
4	41112828	41113266	PGCAROLIT00000008027	PGALLT00000078806	-	PgeneID:NA	ParentID:ENSMUST00000080813	LEVEL_3	PSSD	[[41112828, 41113266]]
10	23226458	23227873	PGCAROLIT00000008029	PGALLT00000088262	+	PgeneID:NA	ParentID:ENSMUST00000101375	LEVEL_3	PSSD	[[23226458, 23227873]]
7	142880511	142881200	PGCAROLIT00000008033	PGALLT00000080019	-	PgeneID:NA	ParentID:ENSMUST00000071755	LEVEL_3	PSSD	[[142880511, 142881200]]
4	132525022	132525727	PGCAROLIT00000008034	PGALLT00000052354	-	PgeneID:NA	ParentID:ENSMUST00000019862	LEVEL_3	PSSD	[[132525022, 132525727]]
8	11437667	11437923	PGCAROLIT00000008035	PGALLT00000052355	-	PgeneID:NA	ParentID:ENSMUST00000123331	LEVEL_3	PSSD	[[11437667, 11437923]]
4	133902955	133905066	PGCAROLIT00000008041	PGALLT00000052356	-	PgeneID:NA	ParentID:ENSMUST00000037356	LEVEL_3	DUP	[[133902955,  133903427],  [133904817, 133905066]]
19	9228997	9230721	PGCAROLIT00000008042	PGALLT00000087333	+	PgeneID:NA	ParentID:ENSMUST00000045441	LEVEL_3	PSSD	[[9228997, 9230721]]
17	33508977	33510422	PGCAROLIT00000008044	PGALLT00000052357	-	PgeneID:NA	ParentID:ENSMUST00000169950	LEVEL_3	DUP	[[33508977,  33509081],  [33509641,  33509925],  [33510153, 33510422]]
X	140317644	140318953	PGCAROLIT00000008046	PGALLT00000078808	+	PgeneID:NA	ParentID:ENSMUST00000102980	LEVEL_3	PSSD	[[140317644, 140318953]]
15	31197049	31197862	PGCAROLIT00000008047	PGALLT00000052358	+	PgeneID:NA	ParentID:ENSMUST00000147535	LEVEL_3	PSSD	[[31197049, 31197862]]
1	16943360	16943785	PGCAROLIT00000008048	PGALLT00000052359	+	PgeneID:NA	ParentID:ENSMUST00000070223	LEVEL_3	DUP	[[16943360,  16943461],  [16943600, 16943785]]
8	83230707	83231784	PGCAROLIT00000008051	PGALLT00000052360	-	PgeneID:NA	ParentID:ENSMUST00000182277	LEVEL_3	PSSD	[[83230707, 83231784]]
10	21801077	21805398	PGCAROLIT00000008052	PGALLT00000078809	-	PgeneID:NA	ParentID:ENSMUST00000178253	LEVEL_3	PSSD	[[21801077, 21805398]]
14	7493051	7495083	PGCAROLIT00000008060	PGALLT00000052363	+	PgeneID:NA	ParentID:ENSMUST00000070116	LEVEL_3	PSSD	[[7493051, 7495083]]
9	15429317	15429924	PGCAROLIT00000008061	PGALLT00000089178	+	PgeneID:NA	ParentID:ENSMUST00000155480	LEVEL_3	PSSD	[[15429317, 15429924]]
8	30720883	30721540	PGCAROLIT00000008063	PGALLT00000088575	+	PgeneID:NA	ParentID:ENSMUST00000194746	LEVEL_3	PSSD	[[30720883, 30721540]]
17	16926238	16931535	PGCAROLIT00000008064	PGALLT00000052364	+	PgeneID:NA	ParentID:ENSMUST00000039577	LEVEL_3	DUP	[[16926238,  16926366],  [16929523,  16930374],  [16930714, 16931535]]
8	40719334	40719950	PGCAROLIT00000008065	PGALLT00000100561	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[40719334, 40719950]]
8	33306337	33309398	PGCAROLIT00000008071	PGALLT00000090590	+	PgeneID:NA	ParentID:ENSMUST00000089677	LEVEL_3	PSSD	[[33306337, 33309398]]
6	86580193	86587440	PGCAROLIT00000008073	PGALLT00000052365	+	PgeneID:NA	ParentID:ENSMUST00000032175	LEVEL_3	DUP	[[86580193,  86580333],  [86582257,  86582418],  [86582768,  86582938],  [86585566,  86585673],  [86586317,  86586406],  [86587300, 86587440]]
2	114066227	114071109	PGCAROLIT00000008074	PGALLT00000078810	-	PgeneID:NA	ParentID:ENSMUST00000140582	LEVEL_3	PSSD	[[114066227, 114071109]]
12	81569290	81569742	PGCAROLIT00000008075	PGALLT00000087208	-	PgeneID:NA	ParentID:ENSMUST00000156915	LEVEL_3	PSSD	[[81569290, 81569742]]
6	32078811	32079465	PGCAROLIT00000008081	PGALLT00000052366	-	PgeneID:NA	ParentID:ENSMUST00000150576	LEVEL_3	PSSD	[[32078811, 32079465]]
17	5717991	5718405	PGCAROLIT00000008082	PGALLT00000052367	+	PgeneID:NA	ParentID:ENSMUST00000162360	LEVEL_3	PSSD	[[5717991, 5718405]]
3	128450168	128451922	PGCAROLIT00000008084	PGALLT00000052368	-	PgeneID:NA	ParentID:ENSMUST00000030491	LEVEL_3	PSSD	[[128450168, 128451922]]
4	79424724	79425612	PGCAROLIT00000008085	PGALLT00000087711	+	PgeneID:NA	ParentID:ENSMUST00000039720	LEVEL_3	PSSD	[[79424724, 79425612]]
18	78407652	78409537	PGCAROLIT00000008086	PGALLT00000078811	-	PgeneID:NA	ParentID:ENSMUST00000021428	LEVEL_3	PSSD	[[78407652, 78409537]]
12	9530883	9531180	PGCAROLIT00000008089	PGALLT00000052370	-	PgeneID:NA	ParentID:ENSMUST00000155805	LEVEL_3	PSSD	[[9530883, 9531180]]
19	26849920	26850360	PGCAROLIT00000008090	PGALLT00000078812	-	PgeneID:NA	ParentID:ENSMUST00000098801	LEVEL_3	PSSD	[[26849920, 26850360]]
11	18162195	18163251	PGCAROLIT00000008094	PGALLT00000094899	+	PgeneID:NA	ParentID:ENSMUST00000164233	LEVEL_3	PSSD	[[18162195, 18163251]]
2	80757276	80757647	PGCAROLIT00000008095	PGALLT00000052371	-	PgeneID:NA	ParentID:ENSMUST00000205227	LEVEL_3	PSSD	[[80757276, 80757647]]
2	83295120	83296045	PGCAROLIT00000008099	PGALLT00000081049	-	PgeneID:NA	ParentID:ENSMUST00000099797	LEVEL_3	PSSD	[[83295120, 83296045]]
