#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
20	8217219	8217579	PGPAHARIT00000009440	PGALLT00000094857	+	PgeneID:NA	ParentID:ENSMUST00000115231	LEVEL_3	PSSD	[[8217219, 8217579]]
11	49403895	49404352	PGPAHARIT00000009441	PGALLT00000097825	-	PgeneID:NA	ParentID:ENSMUST00000021942	LEVEL_3	PSSD	[[49403895, 49404352]]
10	94262354	94263467	PGPAHARIT00000009446	PGALLT00000022161	+	PgeneID:NA	ParentID:ENSMUST00000102553	LEVEL_3	PSSD	[[94262354, 94263467]]
11	65659959	65660357	PGPAHARIT00000009447	PGALLT00000078643	-	PgeneID:NA	ParentID:ENSMUST00000178474	LEVEL_3	PSSD	[[65659959, 65660357]]
X	94532889	94533952	PGPAHARIT00000009449	PGALLT00000022163	-	PgeneID:NA	ParentID:ENSMUST00000160486	LEVEL_3	PSSD	[[94532889, 94533952]]
9	75950979	75951360	PGPAHARIT00000009450	PGALLT00000022164	-	PgeneID:NA	ParentID:ENSMUST00000043870	LEVEL_3	PSSD	[[75950979, 75951360]]
15	53739994	53740589	PGPAHARIT00000009451	PGALLT00000084898	+	PgeneID:NA	ParentID:ENSMUST00000025563	LEVEL_3	PSSD	[[53739994, 53740589]]
5	108515989	108520077	PGPAHARIT00000009455	PGALLT00000022165	+	PgeneID:NA	ParentID:ENSMUST00000111678	LEVEL_3	PSSD	[[108515989, 108520077]]
9	44118920	44119169	PGPAHARIT00000009456	PGALLT00000022166	-	PgeneID:NA	ParentID:ENSMUST00000109232	LEVEL_3	PSSD	[[44118920, 44119169]]
1	134341187	134342139	PGPAHARIT00000009457	PGALLT00000075440	-	PgeneID:NA	ParentID:ENSMUST00000081379	LEVEL_3	PSSD	[[134341187, 134342139]]
3	127632346	127632980	PGPAHARIT00000009460	PGALLT00000022167	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[127632346, 127632980]]
2	49506992	49507773	PGPAHARIT00000009461	PGALLT00000022168	+	PgeneID:NA	ParentID:ENSMUST00000081593	LEVEL_3	PSSD	[[49506992, 49507773]]
13	40327887	40329418	PGPAHARIT00000009463	PGALLT00000101538	+	PgeneID:NA	ParentID:ENSMUST00000003123	LEVEL_3	PSSD	[[40327887, 40329418]]
4	9723587	9724343	PGPAHARIT00000009467	PGALLT00000095083	+	PgeneID:NA	ParentID:ENSMUST00000074849	LEVEL_3	PSSD	[[9723587, 9724343]]
1	143941467	143943387	PGPAHARIT00000009468	PGALLT00000084188	+	PgeneID:NA	ParentID:ENSMUST00000008594	LEVEL_3	PSSD	[[143941467, 143943387]]
20	8734028	8737444	PGPAHARIT00000009469	PGALLT00000081905	-	PgeneID:NA	ParentID:ENSMUST00000163993	LEVEL_3	PSSD	[[8734028, 8737444]]
22	29273273	29273783	PGPAHARIT00000009470	PGALLT00000022169	-	PgeneID:NA	ParentID:ENSMUST00000079419	LEVEL_3	PSSD	[[29273273, 29273783]]
19	43274298	43274433	PGPAHARIT00000009472	PGALLT00000022171	+	PgeneID:NA	ParentID:ENSMUST00000150576	LEVEL_3	PSSD	[[43274298, 43274433]]
1	96189351	96189799	PGPAHARIT00000009473	PGALLT00000022172	+	PgeneID:NA	ParentID:ENSMUST00000113627	LEVEL_3	PSSD	[[96189351, 96189799]]
1	73658803	73659687	PGPAHARIT00000009475	PGALLT00000078882	-	PgeneID:NA	ParentID:ENSMUST00000061096	LEVEL_3	PSSD	[[73658803, 73659687]]
15	21070464	21071111	PGPAHARIT00000009476	PGALLT00000022173	-	PgeneID:NA	ParentID:ENSMUST00000021942	LEVEL_3	PSSD	[[21070464, 21071111]]
19	82123170	82125975	PGPAHARIT00000009477	PGALLT00000022174	-	PgeneID:NA	ParentID:ENSMUST00000033662	LEVEL_3	PSSD	[[82123170, 82125975]]
16	62626049	62626776	PGPAHARIT00000009479	PGALLT00000078735	+	PgeneID:NA	ParentID:ENSMUST00000036004	LEVEL_3	PSSD	[[62626049, 62626776]]
7	75136845	75137401	PGPAHARIT00000009482	PGALLT00000101297	-	PgeneID:NA	ParentID:ENSMUST00000054220	LEVEL_3	PSSD	[[75136845, 75137401]]
1	156256311	156256889	PGPAHARIT00000009483	PGALLT00000090113	+	PgeneID:NA	ParentID:ENSMUST00000047864	LEVEL_3	PSSD	[[156256311, 156256889]]
14	55844047	55849746	PGPAHARIT00000009484	PGALLT00000078716	+	PgeneID:NA	ParentID:ENSMUST00000107915	LEVEL_3	PSSD	[[55844047, 55849746]]
16	67538392	67544028	PGPAHARIT00000009488	PGALLT00000022175	+	PgeneID:NA	ParentID:ENSMUST00000004614	LEVEL_3	DUP	[[67538392,  67538880],  [67542517, 67544028]]
3	95201588	95202481	PGPAHARIT00000009489	PGALLT00000022176	+	PgeneID:NA	ParentID:ENSMUST00000102551	LEVEL_3	PSSD	[[95201588, 95202481]]
10	20478262	20479488	PGPAHARIT00000009492	PGALLT00000101298	-	PgeneID:NA	ParentID:ENSMUST00000085546	LEVEL_3	PSSD	[[20478262, 20479488]]
2	83117290	83120115	PGPAHARIT00000009493	PGALLT00000022178	+	PgeneID:NA	ParentID:ENSMUST00000049152	LEVEL_3	PSSD	[[83117290, 83120115]]
20	41604126	41604900	PGPAHARIT00000009494	PGALLT00000096578	-	PgeneID:NA	ParentID:ENSMUST00000150576	LEVEL_3	PSSD	[[41604126, 41604900]]
10	92256510	92256947	PGPAHARIT00000009496	PGALLT00000078897	+	PgeneID:NA	ParentID:ENSMUST00000098460	LEVEL_3	PSSD	[[92256510, 92256947]]
5	51558780	51559073	PGPAHARIT00000009498	PGALLT00000084744	+	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[51558780, 51559073]]
2	52165269	52166800	PGPAHARIT00000009499	PGALLT00000022180	-	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[52165269, 52166800]]
8	42355925	42356411	PGPAHARIT00000009500	PGALLT00000101747	+	PgeneID:NA	ParentID:ENSMUST00000179200	LEVEL_3	PSSD	[[42355925, 42356411]]
10	78075768	78076229	PGPAHARIT00000009501	PGALLT00000022181	-	PgeneID:NA	ParentID:ENSMUST00000047749	LEVEL_3	PSSD	[[78075768, 78076229]]
7	107029097	107029451	PGPAHARIT00000009504	PGALLT00000022182	+	PgeneID:NA	ParentID:ENSMUST00000094460	LEVEL_3	PSSD	[[107029097, 107029451]]
23	41846143	41848855	PGPAHARIT00000009505	PGALLT00000022183	+	PgeneID:NA	ParentID:ENSMUST00000098990	LEVEL_3	PSSD	[[41846143, 41848855]]
X	97705031	97705328	PGPAHARIT00000009506	PGALLT00000022184	+	PgeneID:NA	ParentID:ENSMUST00000161308	LEVEL_3	PSSD	[[97705031, 97705328]]
1	74627221	74628156	PGPAHARIT00000009508	PGALLT00000022185	+	PgeneID:NA	ParentID:ENSMUST00000098183	LEVEL_3	PSSD	[[74627221, 74628156]]
X	81165557	81166353	PGPAHARIT00000009509	PGALLT00000087454	+	PgeneID:NA	ParentID:ENSMUST00000096069	LEVEL_3	PSSD	[[81165557, 81166353]]
14	67302296	67302853	PGPAHARIT00000009510	PGALLT00000022186	+	PgeneID:NA	ParentID:ENSMUST00000107437	LEVEL_3	PSSD	[[67302296, 67302853]]
21	48578557	48580773	PGPAHARIT00000009511	PGALLT00000022187	+	PgeneID:NA	ParentID:ENSMUST00000035283	LEVEL_3	PSSD	[[48578557, 48580773]]
6	86261678	86262038	PGPAHARIT00000009512	PGALLT00000079031	-	PgeneID:NA	ParentID:ENSMUST00000102844	LEVEL_3	PSSD	[[86261678, 86262038]]
1	42248790	42248987	PGPAHARIT00000009513	PGALLT00000089653	-	PgeneID:NA	ParentID:ENSMUST00000002466	LEVEL_3	PSSD	[[42248790, 42248987]]
13	24129420	24130140	PGPAHARIT00000009514	PGALLT00000075441	-	PgeneID:NA	ParentID:ENSMUST00000086519	LEVEL_3	PSSD	[[24129420, 24130140]]
15	26771712	26772787	PGPAHARIT00000009516	PGALLT00000085230	-	PgeneID:NA	ParentID:ENSMUST00000100497	LEVEL_3	PSSD	[[26771712, 26772787]]
19	21139611	21143750	PGPAHARIT00000009517	PGALLT00000078565	-	PgeneID:NA	ParentID:ENSMUST00000108404	LEVEL_3	PSSD	[[21139611, 21143750]]
18	41648733	41649152	PGPAHARIT00000009518	PGALLT00000022188	-	PgeneID:NA	ParentID:ENSMUST00000194746	LEVEL_3	PSSD	[[41648733, 41649152]]
8	90056789	90057410	PGPAHARIT00000009520	PGALLT00000022189	-	PgeneID:NA	ParentID:ENSMUST00000034276	LEVEL_3	PSSD	[[90056789, 90057410]]
11	55267940	55269196	PGPAHARIT00000009523	PGALLT00000101380	+	PgeneID:NA	ParentID:ENSMUST00000085546	LEVEL_3	PSSD	[[55267940, 55269196]]
10	32925572	32926510	PGPAHARIT00000009524	PGALLT00000099958	+	PgeneID:NA	ParentID:ENSMUST00000093866	LEVEL_3	PSSD	[[32925572, 32926510]]
6	51292564	51294142	PGPAHARIT00000009527	PGALLT00000022192	-	PgeneID:NA	ParentID:ENSMUST00000021314	LEVEL_3	PSSD	[[51292564, 51294142]]
19	1030245	1031233	PGPAHARIT00000009528	PGALLT00000022193	-	PgeneID:NA	ParentID:ENSMUST00000022553	LEVEL_3	PSSD	[[1030245, 1031233]]
X	2437696	2442222	PGPAHARIT00000009530	PGALLT00000091268	+	PgeneID:NA	ParentID:ENSMUST00000132202	LEVEL_3	PSSD	[[2437696, 2442222]]
2	130866977	130867355	PGPAHARIT00000009532	PGALLT00000083226	-	PgeneID:NA	ParentID:ENSMUST00000081649	LEVEL_3	PSSD	[[130866977, 130867355]]
20	27780398	27780748	PGPAHARIT00000009533	PGALLT00000092546	+	PgeneID:NA	ParentID:ENSMUST00000138502	LEVEL_3	PSSD	[[27780398, 27780748]]
13	52501959	52503413	PGPAHARIT00000009534	PGALLT00000022194	-	PgeneID:NA	ParentID:ENSMUST00000047714	LEVEL_3	PSSD	[[52501959, 52503413]]
2	94332252	94332619	PGPAHARIT00000009535	PGALLT00000022195	-	PgeneID:NA	ParentID:ENSMUST00000131374	LEVEL_3	PSSD	[[94332252, 94332619]]
3	26226212	26229148	PGPAHARIT00000009537	PGALLT00000022196	+	PgeneID:NA	ParentID:ENSMUST00000039535	LEVEL_3	DUP	[[26226212,  26226313],  [26227097,  26227231],  [26227806,  26227930],  [26228012,  26228110],  [26228285,  26228370],  [26228446,  26228574],  [26228659,  26228811],  [26228937,  26228984],  [26229065, 26229148]]
2	146489887	146493623	PGPAHARIT00000009538	PGALLT00000022197	-	PgeneID:NA	ParentID:ENSMUST00000076894	LEVEL_3	PSSD	[[146489887, 146493623]]
5	142189818	142190591	PGPAHARIT00000009543	PGALLT00000022200	+	PgeneID:NA	ParentID:jg16315.t1	LEVEL_3	PSSD	[[142189818, 142190591]]
21	45232261	45232518	PGPAHARIT00000009545	PGALLT00000022201	-	PgeneID:NA	ParentID:ENSMUST00000146867	LEVEL_3	PSSD	[[45232261, 45232518]]
10	16884877	16885278	PGPAHARIT00000009546	PGALLT00000078969	-	PgeneID:NA	ParentID:ENSMUST00000023514	LEVEL_3	PSSD	[[16884877, 16885278]]
3	67004299	67004752	PGPAHARIT00000009547	PGALLT00000022202	-	PgeneID:NA	ParentID:ENSMUST00000131374	LEVEL_3	PSSD	[[67004299, 67004752]]
17	22031828	22032422	PGPAHARIT00000009549	PGALLT00000078488	+	PgeneID:NA	ParentID:ENSMUST00000000756	LEVEL_3	PSSD	[[22031828, 22032422]]
7	10222449	10223598	PGPAHARIT00000009553	PGALLT00000022204	+	PgeneID:NA	ParentID:ENSMUST00000028964	LEVEL_3	PSSD	[[10222449, 10223598]]
X	5761140	5762525	PGPAHARIT00000009556	PGALLT00000101735	+	PgeneID:NA	ParentID:ENSMUST00000007042	LEVEL_3	PSSD	[[5761140, 5762525]]
11	46465707	46466198	PGPAHARIT00000009558	PGALLT00000094623	-	PgeneID:NA	ParentID:ENSMUST00000024846	LEVEL_3	PSSD	[[46465707, 46466198]]
11	48165526	48165917	PGPAHARIT00000009560	PGALLT00000084891	-	PgeneID:NA	ParentID:ENSMUST00000112043	LEVEL_3	PSSD	[[48165526, 48165917]]
3	1697944	1698109	PGPAHARIT00000009561	PGALLT00000022206	+	PgeneID:NA	ParentID:ENSMUST00000037649	LEVEL_3	PSSD	[[1697944, 1698109]]
2	82980815	82981642	PGPAHARIT00000009563	PGALLT00000022207	+	PgeneID:NA	ParentID:ENSMUST00000022163	LEVEL_3	PSSD	[[82980815, 82981642]]
8	64831045	64831785	PGPAHARIT00000009564	PGALLT00000022208	+	PgeneID:NA	ParentID:ENSMUST00000030456	LEVEL_3	PSSD	[[64831045, 64831785]]
14	40609817	40610106	PGPAHARIT00000009565	PGALLT00000022209	+	PgeneID:NA	ParentID:ENSMUST00000173844	LEVEL_3	PSSD	[[40609817, 40610106]]
15	7025055	7025743	PGPAHARIT00000009567	PGALLT00000022210	+	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[7025055, 7025743]]
3	72560090	72561500	PGPAHARIT00000009568	PGALLT00000022211	+	PgeneID:NA	ParentID:ENSMUST00000026956	LEVEL_3	DUP	[[72560090,  72560369],  [72560736,  72561050],  [72561207, 72561500]]
18	57668201	57669936	PGPAHARIT00000009569	PGALLT00000022212	-	PgeneID:NA	ParentID:jg13577.t1	LEVEL_3	PSSD	[[57668201, 57669936]]
10	41460152	41465106	PGPAHARIT00000009570	PGALLT00000078889	-	PgeneID:NA	ParentID:ENSMUST00000160795	LEVEL_3	PSSD	[[41460152, 41465106]]
22	2859708	2860237	PGPAHARIT00000009572	PGALLT00000090972	-	PgeneID:NA	ParentID:ENSMUST00000060652	LEVEL_3	PSSD	[[2859708, 2860237]]
12	18036746	18037913	PGPAHARIT00000009573	PGALLT00000089157	-	PgeneID:NA	ParentID:ENSMUST00000140384	LEVEL_3	PSSD	[[18036746, 18037913]]
9	91635863	91636515	PGPAHARIT00000009574	PGALLT00000022213	+	PgeneID:NA	ParentID:ENSMUST00000168550	LEVEL_3	PSSD	[[91635863, 91636515]]
10	20528337	20529023	PGPAHARIT00000009580	PGALLT00000085974	-	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[20528337, 20529023]]
X	138526577	138527208	PGPAHARIT00000009581	PGALLT00000022214	+	PgeneID:NA	ParentID:ENSMUST00000173098	LEVEL_3	PSSD	[[138526577, 138527208]]
X	129107372	129107640	PGPAHARIT00000009583	PGALLT00000022216	+	PgeneID:NA	ParentID:ENSMUST00000080300	LEVEL_3	PSSD	[[129107372, 129107640]]
X	86105406	86106182	PGPAHARIT00000009585	PGALLT00000022217	+	PgeneID:NA	ParentID:ENSMUST00000110505	LEVEL_3	PSSD	[[86105406, 86106182]]
7	42091465	42098626	PGPAHARIT00000009587	PGALLT00000075443	+	PgeneID:NA	ParentID:ENSMUST00000156082	LEVEL_3	PSSD	[[42091465, 42098626]]
10	6628745	6639180	PGPAHARIT00000009588	PGALLT00000092648	+	PgeneID:NA	ParentID:ENSMUST00000024709	LEVEL_3	PSSD	[[6628745, 6639180]]
6	47881266	47881850	PGPAHARIT00000009589	PGALLT00000088842	-	PgeneID:NA	ParentID:ENSMUST00000150350	LEVEL_3	PSSD	[[47881266, 47881850]]
17	18914777	18915284	PGPAHARIT00000009592	PGALLT00000078373	-	PgeneID:NA	ParentID:ENSMUST00000075829	LEVEL_3	PSSD	[[18914777, 18915284]]
10	34010716	34011625	PGPAHARIT00000009593	PGALLT00000022219	-	PgeneID:NA	ParentID:ENSMUST00000054067	LEVEL_3	PSSD	[[34010716, 34011625]]
7	1858289	1858577	PGPAHARIT00000009594	PGALLT00000022220	-	PgeneID:NA	ParentID:ENSMUST00000038431	LEVEL_3	PSSD	[[1858289, 1858577]]
11	6554030	6554546	PGPAHARIT00000009595	PGALLT00000022221	+	PgeneID:NA	ParentID:ENSMUST00000112384	LEVEL_3	PSSD	[[6554030, 6554546]]
7	68486140	68486664	PGPAHARIT00000009596	PGALLT00000097761	-	PgeneID:NA	ParentID:ENSMUST00000102483	LEVEL_3	PSSD	[[68486140, 68486664]]
9	71944617	71946482	PGPAHARIT00000009598	PGALLT00000078528	-	PgeneID:NA	ParentID:ENSMUST00000102696	LEVEL_3	PSSD	[[71944617, 71946482]]
15	18862264	18862625	PGPAHARIT00000009599	PGALLT00000022223	+	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[18862264, 18862625]]
4	41484548	41485565	PGPAHARIT00000009600	PGALLT00000088073	+	PgeneID:NA	ParentID:ENSMUST00000054607	LEVEL_3	PSSD	[[41484548, 41485565]]
X	38355613	38356329	PGPAHARIT00000009601	PGALLT00000022224	-	PgeneID:NA	ParentID:ENSMUST00000072037	LEVEL_3	DUP	[[38355613,  38355806],  [38356033, 38356329]]
14	67735741	67736329	PGPAHARIT00000009603	PGALLT00000022225	+	PgeneID:NA	ParentID:ENSMUST00000042235	LEVEL_3	PSSD	[[67735741, 67736329]]
20	28407005	28407178	PGPAHARIT00000009604	PGALLT00000101183	+	PgeneID:NA	ParentID:ENSMUST00000159332	LEVEL_3	PSSD	[[28407005, 28407178]]
6	50521864	50522378	PGPAHARIT00000009607	PGALLT00000022227	-	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[50521864, 50522378]]
8	12280473	12281011	PGPAHARIT00000009608	PGALLT00000078570	-	PgeneID:NA	ParentID:ENSMUST00000126610	LEVEL_3	PSSD	[[12280473, 12281011]]
1	71435088	71435403	PGPAHARIT00000009609	PGALLT00000022228	+	PgeneID:NA	ParentID:ENSMUST00000150576	LEVEL_3	PSSD	[[71435088, 71435403]]
20	2515620	2515837	PGPAHARIT00000009612	PGALLT00000022229	+	PgeneID:NA	ParentID:ENSMUST00000185384	LEVEL_3	PSSD	[[2515620, 2515837]]
X	145254019	145256549	PGPAHARIT00000009613	PGALLT00000022230	-	PgeneID:NA	ParentID:ENSMUST00000102880	LEVEL_3	PSSD	[[145254019, 145256549]]
9	31007838	31008487	PGPAHARIT00000009615	PGALLT00000095669	-	PgeneID:NA	ParentID:ENSMUST00000040766	LEVEL_3	PSSD	[[31007838, 31008487]]
21	16963777	16965978	PGPAHARIT00000009616	PGALLT00000022232	+	PgeneID:NA	ParentID:ENSMUST00000084141	LEVEL_3	DUP	[[16963777,  16963902],  [16964865, 16965978]]
13	95636459	95637376	PGPAHARIT00000009618	PGALLT00000078869	+	PgeneID:NA	ParentID:ENSMUST00000073671	LEVEL_3	PSSD	[[95636459, 95637376]]
7	99055776	99056829	PGPAHARIT00000009620	PGALLT00000101455	-	PgeneID:NA	ParentID:ENSMUST00000161308	LEVEL_3	PSSD	[[99055776, 99056829]]
19	1217929	1218189	PGPAHARIT00000009621	PGALLT00000101658	+	PgeneID:NA	ParentID:ENSMUST00000077856	LEVEL_3	PSSD	[[1217929, 1218189]]
1	142108544	142109002	PGPAHARIT00000009622	PGALLT00000093331	-	PgeneID:NA	ParentID:ENSMUST00000102483	LEVEL_3	PSSD	[[142108544, 142109002]]
8	54076422	54076665	PGPAHARIT00000009623	PGALLT00000088362	+	PgeneID:NA	ParentID:ENSMUST00000009157	LEVEL_3	PSSD	[[54076422, 54076665]]
8	93977271	93977775	PGPAHARIT00000009625	PGALLT00000022234	-	PgeneID:NA	ParentID:ENSMUST00000081840	LEVEL_3	PSSD	[[93977271, 93977775]]
1	74611933	74613892	PGPAHARIT00000009626	PGALLT00000022235	-	PgeneID:NA	ParentID:ENSMUST00000106862	LEVEL_3	DUP	[[74611933,  74612273],  [74613596, 74613892]]
X	69284763	69288009	PGPAHARIT00000009627	PGALLT00000079997	-	PgeneID:NA	ParentID:ENSMUST00000116437	LEVEL_3	PSSD	[[69284763, 69288009]]
X	148124309	148124868	PGPAHARIT00000009632	PGALLT00000022236	+	PgeneID:NA	ParentID:ENSMUST00000079716	LEVEL_3	PSSD	[[148124309, 148124868]]
9	75712445	75715657	PGPAHARIT00000009634	PGALLT00000089645	-	PgeneID:NA	ParentID:ENSMUST00000094934	LEVEL_3	PSSD	[[75712445, 75715657]]
17	10828277	10829166	PGPAHARIT00000009637	PGALLT00000022237	-	PgeneID:NA	ParentID:ENSMUST00000054289	LEVEL_3	PSSD	[[10828277, 10829166]]
13	8678795	8679101	PGPAHARIT00000009638	PGALLT00000022238	-	PgeneID:NA	ParentID:ENSMUST00000115079	LEVEL_3	PSSD	[[8678795, 8679101]]
3	104024060	104025881	PGPAHARIT00000009640	PGALLT00000022239	+	PgeneID:NA	ParentID:ENSMUST00000111962	LEVEL_3	PSSD	[[104024060, 104025881]]
22	33051566	33052900	PGPAHARIT00000009641	PGALLT00000022240	-	PgeneID:NA	ParentID:ENSMUST00000021083	LEVEL_3	PSSD	[[33051566, 33052900]]
18	3607973	3608907	PGPAHARIT00000009643	PGALLT00000092900	-	PgeneID:NA	ParentID:ENSMUST00000160711	LEVEL_3	PSSD	[[3607973, 3608907]]
7	89503296	89503626	PGPAHARIT00000009645	PGALLT00000022241	+	PgeneID:NA	ParentID:ENSMUST00000198445	LEVEL_3	PSSD	[[89503296, 89503626]]
19	59941957	59943655	PGPAHARIT00000009647	PGALLT00000101071	-	PgeneID:NA	ParentID:ENSMUST00000110411	LEVEL_3	PSSD	[[59941957, 59943655]]
19	51276313	51276707	PGPAHARIT00000009648	PGALLT00000080594	+	PgeneID:NA	ParentID:ENSMUST00000170828	LEVEL_3	PSSD	[[51276313, 51276707]]
13	5348685	5349132	PGPAHARIT00000009649	PGALLT00000022242	+	PgeneID:NA	ParentID:ENSMUST00000114050	LEVEL_3	PSSD	[[5348685, 5349132]]
8	91760295	91761254	PGPAHARIT00000009650	PGALLT00000022243	-	PgeneID:NA	ParentID:ENSMUST00000202645	LEVEL_3	PSSD	[[91760295, 91761254]]
14	42042379	42043437	PGPAHARIT00000009651	PGALLT00000101061	+	PgeneID:NA	ParentID:ENSMUST00000143976	LEVEL_3	PSSD	[[42042379, 42043437]]
23	34476427	34478359	PGPAHARIT00000009656	PGALLT00000095042	+	PgeneID:NA	ParentID:ENSMUST00000102598	LEVEL_3	PSSD	[[34476427, 34478359]]
15	60259589	60259813	PGPAHARIT00000009657	PGALLT00000091317	-	PgeneID:NA	ParentID:ENSMUST00000143971	LEVEL_3	PSSD	[[60259589, 60259813]]
17	45841658	45842092	PGPAHARIT00000009658	PGALLT00000022244	+	PgeneID:NA	ParentID:ENSMUST00000115079	LEVEL_3	PSSD	[[45841658, 45842092]]
6	17260453	17262252	PGPAHARIT00000009659	PGALLT00000022245	+	PgeneID:NA	ParentID:ENSMUST00000030044	LEVEL_3	DUP	[[17260453,  17260575],  [17260924,  17261067],  [17261894,  17262016],  [17262136, 17262252]]
20	10556452	10557976	PGPAHARIT00000009660	PGALLT00000022246	+	PgeneID:NA	ParentID:ENSMUST00000023365	LEVEL_3	PSSD	[[10556452, 10557976]]
13	23854854	23856340	PGPAHARIT00000009661	PGALLT00000022247	-	PgeneID:NA	ParentID:ENSMUST00000118875	LEVEL_3	PSSD	[[23854854, 23856340]]
21	13248752	13249873	PGPAHARIT00000009663	PGALLT00000100940	+	PgeneID:NA	ParentID:ENSMUST00000064068	LEVEL_3	PSSD	[[13248752, 13249873]]
6	11282392	11282822	PGPAHARIT00000009664	PGALLT00000022248	-	PgeneID:NA	ParentID:ENSMUST00000080300	LEVEL_3	PSSD	[[11282392, 11282822]]
19	78591402	78594223	PGPAHARIT00000009666	PGALLT00000022249	+	PgeneID:NA	ParentID:ENSMUST00000004453	LEVEL_3	PSSD	[[78591402, 78594223]]
2	107435661	107436180	PGPAHARIT00000009668	PGALLT00000022251	-	PgeneID:NA	ParentID:ENSMUST00000073471	LEVEL_3	PSSD	[[107435661, 107436180]]
9	75423655	75426486	PGPAHARIT00000009671	PGALLT00000089667	+	PgeneID:NA	ParentID:ENSMUST00000005826	LEVEL_3	PSSD	[[75423655, 75426486]]
8	85377786	85378311	PGPAHARIT00000009673	PGALLT00000090945	+	PgeneID:NA	ParentID:ENSMUST00000033950	LEVEL_3	PSSD	[[85377786, 85378311]]
23	23924906	23925407	PGPAHARIT00000009676	PGALLT00000022252	-	PgeneID:NA	ParentID:ENSMUST00000186870	LEVEL_3	PSSD	[[23924906, 23925407]]
23	27754693	27755023	PGPAHARIT00000009677	PGALLT00000022253	+	PgeneID:NA	ParentID:ENSMUST00000176011	LEVEL_3	PSSD	[[27754693, 27755023]]
13	30417091	30418251	PGPAHARIT00000009682	PGALLT00000088637	-	PgeneID:NA	ParentID:ENSMUST00000028892	LEVEL_3	DUP	[[30417091,  30417898],  [30418019, 30418251]]
8	69566909	69567128	PGPAHARIT00000009683	PGALLT00000022254	+	PgeneID:NA	ParentID:ENSMUST00000035105	LEVEL_3	PSSD	[[69566909, 69567128]]
17	66227479	66230166	PGPAHARIT00000009684	PGALLT00000022255	-	PgeneID:NA	ParentID:ENSMUST00000023788	LEVEL_3	DUP	[[66227479,  66227712],  [66227831,  66227959],  [66228381,  66228545],  [66228664,  66228774],  [66229313,  66229531],  [66230062, 66230166]]
9	86230115	86230940	PGPAHARIT00000009685	PGALLT00000085183	-	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[86230115, 86230940]]
12	31730486	31732307	PGPAHARIT00000009688	PGALLT00000091274	+	PgeneID:NA	ParentID:ENSMUST00000108153	LEVEL_3	PSSD	[[31730486, 31732307]]
1	90191763	90192194	PGPAHARIT00000009689	PGALLT00000022257	+	PgeneID:NA	ParentID:ENSMUST00000194746	LEVEL_3	PSSD	[[90191763, 90192194]]
6	95298998	95301985	PGPAHARIT00000009691	PGALLT00000022258	+	PgeneID:NA	ParentID:ENSMUST00000105776	LEVEL_3	PSSD	[[95298998, 95301985]]
3	18987434	18988240	PGPAHARIT00000009693	PGALLT00000022259	-	PgeneID:NA	ParentID:ENSMUST00000150350	LEVEL_3	PSSD	[[18987434, 18988240]]
19	60882465	60882835	PGPAHARIT00000009696	PGALLT00000078406	-	PgeneID:NA	ParentID:ENSMUST00000086535	LEVEL_3	PSSD	[[60882465, 60882835]]
16	39018480	39018823	PGPAHARIT00000009697	PGALLT00000022260	+	PgeneID:NA	ParentID:ENSMUST00000082134	LEVEL_3	PSSD	[[39018480, 39018823]]
7	60695821	60696684	PGPAHARIT00000009698	PGALLT00000085840	-	PgeneID:NA	ParentID:ENSMUST00000102898	LEVEL_3	PSSD	[[60695821, 60696684]]
12	5916688	5917466	PGPAHARIT00000009699	PGALLT00000091921	+	PgeneID:NA	ParentID:ENSMUST00000094361	LEVEL_3	PSSD	[[5916688, 5917466]]
3	72420187	72421218	PGPAHARIT00000009700	PGALLT00000022261	+	PgeneID:NA	ParentID:ENSMUST00000062555	LEVEL_3	PSSD	[[72420187, 72421218]]
9	43841561	43843061	PGPAHARIT00000009701	PGALLT00000022262	-	PgeneID:NA	ParentID:ENSMUST00000024739	LEVEL_3	DUP	[[43841561,  43841842],  [43842236,  43842501],  [43842648,  43842764],  [43842882, 43843061]]
13	13330865	13331183	PGPAHARIT00000009702	PGALLT00000079084	-	PgeneID:NA	ParentID:ENSMUST00000203816	LEVEL_3	PSSD	[[13330865, 13331183]]
1	50373442	50374131	PGPAHARIT00000009703	PGALLT00000093183	+	PgeneID:NA	ParentID:ENSMUST00000102814	LEVEL_3	PSSD	[[50373442, 50374131]]
1	90203448	90203718	PGPAHARIT00000009706	PGALLT00000079382	+	PgeneID:NA	ParentID:ENSMUST00000160180	LEVEL_3	PSSD	[[90203448, 90203718]]
12	66349963	66350811	PGPAHARIT00000009707	PGALLT00000091755	+	PgeneID:NA	ParentID:ENSMUST00000082223	LEVEL_3	PSSD	[[66349963, 66350811]]
